loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
3.173926591873169,0.18977777659893036,2.6341471672058105,0.2709999978542328
2.533796548843384,0.29694443941116333,2.4032418727874756,0.31299999356269836
2.375169038772583,0.32894444465637207,2.301382541656494,0.3330000042915344
2.2831804752349854,0.3469444513320923,2.233639717102051,0.3490000069141388
2.2190051078796387,0.36294445395469666,2.1779799461364746,0.36250001192092896
2.1643226146698,0.3774999976158142,2.128309488296509,0.38999998569488525
2.1162209510803223,0.3903333246707916,2.0806667804718018,0.39750000834465027
2.065305233001709,0.4020000100135803,2.0411605834960938,0.40049999952316284
