loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
3.3118364810943604,0.15916666388511658,2.928457498550415,0.2304999977350235
2.7192599773406982,0.26455554366111755,2.535649299621582,0.2809999883174896
2.4994263648986816,0.2971666753292084,2.4100444316864014,0.30799999833106995
2.391174077987671,0.3192777633666992,2.3257977962493896,0.3334999978542328
2.3088011741638184,0.33827778697013855,2.2569525241851807,0.35600000619888306
2.2437286376953125,0.3531666696071625,2.199575662612915,0.367000013589859
2.1848134994506836,0.3682222366333008,2.154662847518921,0.3799999952316284
2.141059637069702,0.38055557012557983,2.1161389350891113,0.3840000033378601
