loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
3.2520227432250977,0.16727778315544128,2.8635036945343018,0.24799999594688416
2.6669669151306152,0.28172221779823303,2.4803640842437744,0.3084999918937683
2.4387733936309814,0.31788888573646545,2.358285665512085,0.33649998903274536
2.3344104290008545,0.33872222900390625,2.2840802669525146,0.35850000381469727
2.2642974853515625,0.35466668009757996,2.228604316711426,0.36649999022483826
2.2155632972717285,0.36577779054641724,2.191951036453247,0.3695000112056732
2.16970157623291,0.3765000104904175,2.1607069969177246,0.37950000166893005
2.1278269290924072,0.3921111226081848,2.1357860565185547,0.38499999046325684
